geometry,typeofcrop
POINT (75.0314727 25.86104436500001),Mustard
POINT (75.6336501 26.265306775),Mustard
POINT (76.11899950200001 27.3549637625),Mustard
POINT (78.07410319499999 26.700991065000004),Mustard
POINT (75.65408928000001 26.272461825000004),Mustard
POINT (74.84256072500001 25.980867025),Mastrd
POINT (75.65167015500002 26.255705515000006),Mustard
POINT (75.656452105 26.2444861),Mustard
POINT (75.452845275 25.812599585000005),Mustard
POINT (74.77887655 26.936645345),Mustard
POINT (74.84274497 25.980859569999996),Mastrd
POINT (78.05175165 26.713931729999995),Mustard
POINT (74.83626991500002 27.263779299999992),Mustard
POINT (75.66400231 26.235618164999998),Mustard
POINT (78.00694937 26.725733804999997),Mustard
POINT (74.26451837 26.913816455),Mustard
POINT (78.00640375500004 26.73718629),Mustard
POINT (77.99264253500002 26.730258204999995),Mustard
POINT (77.97943595999998 26.738950815000003),Mustard
POINT (74.25905400500002 26.941639119999998),Mustard
POINT (77.96866138500003 26.740959765000014),Mustard
POINT (77.952007645 26.738326545),Mustard
POINT (77.94582625000001 26.741708080000002),Mustard
POINT (74.75776968 26.850400525000005),Mustard
POINT (74.65149454499999 26.842482854999997),Mustard
POINT (74.64582755500001 26.846987725),Mustard
POINT (76.49699733000001 27.767999789999998),Mustard
POINT (74.628466525 26.811030019999997),Mustard
POINT (77.58097575499997 27.258248764999998),mustard
POINT (76.50611682499999 27.77231973),Mustard
POINT (75.37323556499999 25.791814520000013),Mustard
POINT (75.64368834500003 26.20126803499999),Mustard
POINT (76.519372475 27.755808055),Mustard
POINT (75.380154975 25.805232595),Mustard
POINT (74.65392190999998 26.75214866),Mustard
POINT (76.52144546000001 27.746442644999995),Mustard
POINT (75.38534751 25.814700315000003),Mustard
POINT (76.523478365 27.736927240000007),Mustard
POINT (75.63620232999997 26.201487284999995),Mustard
POINT (77.58798549500001 27.27556545),mustard
POINT (75.37930601499998 25.812402815000006),Mustard
POINT (74.453304575 27.552206409999997),Mustard
POINT (76.52439706 27.731556850000004),Mustard
POINT (75.619577495 26.20700007),Mustard
POINT (75.37258952000003 25.806445955000004),Mustard
POINT (76.53252254 27.734871839999993),Mustard
POINT (75.63143706000001 26.20856839),Mustard
POINT (76.54131656499997 27.740993755000005),Mustard
POINT (76.56244873 27.737124320000003),Mustard
POINT (75.642438095 26.204948335),Mustard
POINT (76.566120805 27.74566145),Mustard
POINT (76.570449655 27.75442551500001),Mustard
POINT (75.65484895 26.20124708999999),Mustard
POINT (74.42237938500001 27.520333514999997),Mustard
POINT (74.37306852 26.785244070000005),Mustard
POINT (76.57550823 27.760628394999998),Mustard
POINT (75.65826694 26.204885755),Mustard
POINT (73.949214915 26.972132655000003),Mustard
POINT (76.579507145 27.768363354999998),Mustard
POINT (74.417329945 27.505132055000008),Mustard
POINT (75.05157819500002 27.638144660000005),Mustard
POINT (75.662486555 26.199713125),Mustard
POINT (75.00151126499998 27.630923989999996),Mustard
POINT (75.24340334000001 25.757622794999996),Musterd
POINT (73.782941236 26.482648173),Mustard
POINT (75.24612482 25.758779315000005),Musters
POINT (74.910653225 27.60663274),Mustard
POINT (76.56326744500001 27.868459199999997),Mustard
POINT (75.28225629999999 25.764223850000008),Musterd
POINT (75.68350706 26.19666833499999),Mustard
POINT (76.55184038999998 27.868981415000007),Mustard
POINT (74.87711031 27.60283524),Mustard
POINT (74.31117075499999 26.780943924999992),Mustard
POINT (75.69346033500003 26.198381424999997),Mustard
POINT (76.553118345 27.878526744999995),Mustard
POINT (76.554289455 27.886948474999997),Mustard
POINT (76.555669005 27.894531924999995),Mustard
POINT (76.54159772 27.897971974999997),Mustard
POINT (76.510906265 27.942732220000003),Mustard
POINT (76.50445071500002 27.952513724999996),Mustard
POINT (76.50160518 27.966457615000003),Mustard
POINT (76.51295551000001 27.960831029999998),Mustard
POINT (76.50727576 27.781443044999996),Mustard
POINT (76.49767551499998 27.791026135),Mustard
POINT (76.49637429500001 27.800640104999992),Mustard
POINT (76.94230599999999 26.9215193),Mustard
POINT (76.50191364000001 27.80897896),Mustard
POINT (76.61156176000001 24.417378289999995),Mustard
POINT (76.82594896 28.0979646),Mustard
POINT (76.49090509000001 27.830538160000003),Mustard
POINT (74.06716601 27.0194349),Mustard
POINT (76.49666219 27.83932446),Mustard
POINT (76.50453304999999 27.847656915000005),Mustard
POINT (75.60028399499998 26.208047320000002),Mustard
POINT (76.50789759 27.856428870000002),Mustard
POINT (75.60117750499998 26.211334250000004),Mustard
POINT (76.51241828 27.86694128),Mustard
POINT (77.78547669999998 26.662043309999994),Mustard
POINT (76.51343328499999 27.87274069),Mustard
POINT (74.79854060500001 26.932458724999996),Mustard
POINT (74.08329580999998 27.034956540000003),Mustard
POINT (75.610773485 26.211802525000003),Mustard
POINT (77.71937956500003 26.66046257),Mustard
POINT (76.46707433999998 27.858606664999996),Mustard
POINT (77.686878395 26.662255229999992),Mustard
POINT (75.6198535 26.20438988),Mustard
POINT (77.68006738999998 26.662246300000003),Mustard
POINT (74.29135504500002 26.774587199999996),Mustard
POINT (76.41449725000003 27.704380234999995),Mustard
POINT (76.462980815 27.848050840000003),Mustard
POINT (76.45980765499999 27.83768951),Mustard
POINT (75.60424526499999 26.20404817999999),Mustard
POINT (74.10005138500001 27.044312015000003),Mustard
POINT (76.460397705 27.828546265000007),Mustard
POINT (77.67478830000002 26.657599999999995),Mustard
POINT (76.440355875 27.824964039999998),Mustard
POINT (74.09749646499999 27.05147261999999),Mustard
POINT (77.65013148 26.66305108499999),Mustard
POINT (76.429580455 27.828279275),Mustard
POINT (76.41951387 27.832741899999984),Mustard
POINT (76.40962642500003 27.836140729999993),Mustard
POINT (74.09376250500002 27.03384282),Mustard
POINT (76.10957616000002 27.599576635),Mustard
POINT (76.40950702500001 27.853070080000002),Mustard
POINT (76.40918156500001 27.858304225),Mustard
POINT (77.60244167000003 26.622963359999993),Mustard
POINT (74.28022535499998 26.689715585000005),Mustard
POINT (76.41675541000002 27.867012285000005),Mustard
POINT (76.424187305 27.878750070000002),Mustard
POINT (74.08002316499999 27.022088810000003),Mustard
POINT (76.42200038 27.846929585000005),Mustard
POINT (76.484001355 27.81347453),Mustard
POINT (77.59226024499998 26.683271865000002),Mustard
POINT (76.48568676000001 27.81324976),Mustard
POINT (76.47740837500001 27.800880330000002),Mustard
POINT (76.47740164499999 27.801166190000004),Mustard
POINT (77.63968473500003 26.671373955),Mustard
POINT (74.18555945 26.767865790000002),Mustard
POINT (77.66543594 26.690389700000004),Mustard
POINT (76.49230942999999 27.808355450000004),Mustard
POINT (76.48915081499999 27.799586075),Mustard
POINT (77.68106607 26.713572329999998),Mustard
POINT (76.49005608000002 27.798373059999996),Mustard
POINT (77.69257875 26.728822865),Mustard
POINT (77.71792684999997 26.759610150000004),Mustard
POINT (75.13565019999999 25.767174169999997),Mustard
POINT (74.050967325 27.002785699999997),Mustard
POINT (74.06901691499999 27.005784935),Mustard
POINT (74.08251226 26.999370020000004),Mustard
POINT (76.38815586500002 26.92249684),Mustard
POINT (74.36196612500001 27.613558355000002),Mustard
POINT (74.09024975000001 26.997783019999996),Mustard
POINT (74.34899500000003 27.604268769999997),Mustard
POINT (74.34185784499999 27.596654264999994),Mustard
POINT (74.09337193 26.985868884999995),Mustard
POINT (75.60999062500001 26.300346360000002),Mustard
POINT (74.08719339500001 27.00496166),Mustard
POINT (75.60623473 26.29923519),Mustard
POINT (74.3212102 27.589119840000002),Mustard
POINT (75.60427282500001 26.298173564999992),Mustard
POINT (75.59054988000001 26.289463790000003),Mustard
POINT (75.58341449499999 26.290460265),Mustard
POINT (74.32039864499998 27.591128945),Mustard
POINT (74.09727659 27.017816980000003),Mustard
POINT (76.50078183000001 27.764218289999995),Mustard
POINT (75.592151815 26.294771685000008),Mustard
POINT (74.32894883000002 27.597816099999996),Mustard
POINT (75.60127539 26.29228877),Mustard
POINT (76.49383675499999 27.776903280000006),Mustard
POINT (74.10370587000003 27.011075390000002),Mustard
POINT (76.49383324500003 27.776928185000003),Mustard
POINT (76.51229992500001 27.77422741),Mustard
POINT (75.59743188499999 26.303221114999996),Mustard
POINT (76.51541500000002 27.787200009999992),Mustard
POINT (75.59981301000002 26.31022723),Mustard
POINT (75.611815965 26.33160967),Mustard
POINT (74.12498440499998 27.008068414999986),Mustard
POINT (75.613026595 26.322947825),Mustard
POINT (74.61840407999999 26.7858637),Mustard
POINT (75.617718725 26.310675824999997),Mustard
POINT (75.629236865 26.29342150500001),Mustard
POINT (74.60812805900002 28.797059904499996),Mustard
POINT (74.60982431400001 28.796874163499997),Mustard
POINT (74.60279133300001 28.801004996999996),Mustard
POINT (74.177375755 26.847644494999997),Mus6
POINT (75.69821591999998 26.313232380000006),Mustard
POINT (75.69097059999999 26.319553585),Mustard
POINT (74.58917145500001 28.415918549999997),Mustard
POINT (75.678484745 26.325540820000004),Mustard
POINT (75.66453035500002 26.325052714999998),Mustard
POINT (75.666012745 26.334635764999994),Mustard
POINT (75.65955676 26.341714395000004),Mustard
POINT (75.65374260499999 26.347427249999992),Mustard
POINT (74.4780934445 28.764468649499996),Mustard
POINT (74.4741289005 28.763581011999996),Mustard
POINT (75.64619505500002 26.358641245),Mustard
POINT (76.764609025 26.986364030000004),Mustard
POINT (75.64640201499998 26.363080890000003),Mustard
POINT (75.64515691000001 26.37281427),Mustard
POINT (75.64295205 26.381736265000008),Mustard
POINT (75.64724035500004 26.39202546499999),Mustard
POINT (75.65396245500001 26.399780485),Mustard
POINT (75.65856394999999 26.40803765),Mustard
POINT (75.644867175 26.41601578),Mustard
POINT (75.629797955 26.421755624999996),Mustard
POINT (75.62180255999999 26.422777080000003),Mustard
POINT (75.60852208 26.421149695000004),Mustard
POINT (75.63157395 26.427995735000003),Mustard
POINT (75.628270045 26.43385897),Mustard
POINT (76.05935398000004 27.592767839999993),Mustard
POINT (75.62281986000002 26.35622136),Mustard
POINT (77.378612045 27.090056185),Mustard
POINT (75.64371489999998 26.259036330000004),Mustard
POINT (74.1970583 29.753165005000007),Mustard
POINT (74.84417624499997 27.259275969999997),MUSTARD
POINT (75.66002979 26.200202424999993),Mustard
POINT (75.63336677499998 26.20295282),Mustard
POINT (74.2966927 29.691927385000003),Mustard
POINT (75.59086489500001 26.213171935),Mustard
POINT (74.533078705 29.44213165),Musterd
POINT (74.11552440999999 26.819440510000003),Mustard
POINT (74.08022472000002 26.842849025000003),Mustard
POINT (75.97279324 26.00016826),Mustard
POINT (77.27501312999998 27.652463694999994),Mustard
POINT (75.93382511999998 25.996784269999996),Mustard
POINT (74.06594876999999 26.867028320000003),Mustard
POINT (74.11509865000002 26.853417150000002),Mustard
POINT (75.59776905000004 26.2863787),Mustard
POINT (75.59336041499998 26.298961000000002),Mustard
POINT (75.84699246 26.147288909999997),Mustard
POINT (75.604566945 26.290327865000002),Mustard
POINT (75.861897 26.133666325),Mustard
POINT (75.86869543500002 26.116008615),Mustard
POINT (75.89509774 26.101299954999995),Mustard
POINT (75.62557436000002 26.268345085000004),Mustard
POINT (75.89961743499998 26.124206765000004),Mustard
POINT (75.87238018499998 26.1198175),Mustard
POINT (75.84013799 26.136818789999996),Mustard
POINT (75.84749018000001 26.135501115),Mustard
POINT (75.67292886999999 26.266735169999997),Mustard
POINT (75.66719942 26.2608488),Mustard
POINT (75.91186385 26.106112745),Mustard
POINT (75.92533124000002 26.11536318499999),Mustard
POINT (75.93132187500001 26.11430816),Mustard
POINT (75.605604735 26.2162762),Mustard
POINT (75.60626181499998 26.203839645000006),Mustard
POINT (75.72853145 26.267097315),Mustard
POINT (75.62677322500001 26.218180940000003),Mustard
POINT (75.72222395999998 26.255654299999996),Mustard
POINT (75.61955227000003 26.19034307),Mustarf
POINT (74.41329610000001 28.391934385000006),Mustard
POINT (75.72138823999998 26.243286485),Mustard
POINT (74.40574669000002 28.387543975),Mustard
POINT (74.39587077000002 28.382638870000005),Mustard
POINT (75.710921095 26.251155829999995),Mustard
POINT (75.71826092500001 26.260526234999997),Mustard
POINT (75.72765141500001 26.264966710000003),Mustard
POINT (75.71260329499997 26.26092682499999),Mustard
POINT (75.49209471999998 26.198182850000002),Mustard
POINT (75.50518000000002 26.18531000000001),Mustard
POINT (75.499505615 26.206291110000002),Mustard
POINT (75.518986625 26.206441240000004),Mustard
POINT (75.53627143000003 26.217699719999995),Mustard
POINT (75.53160584999998 26.199886729999996),Mustard
POINT (75.54248121 26.198614845),Mustard
POINT (75.53008925999998 26.192662165),Mustard
POINT (75.579122715 26.176232399999996),Mustard
POINT (75.57985904000002 26.165529695000004),Mustard
POINT (75.63069125500002 26.020992775000003),Mustard
POINT (75.65808166000002 26.021173985),Mustard
POINT (75.63823442 26.047184625),Mustard
POINT (76.35515673 27.758276110000004),Mustard
POINT (75.461492795 26.167610644999996),Mustard
POINT (75.99480013499999 25.955322865000007),Mustard
POINT (75.953225015 25.978288810000002),Mustard
POINT (75.43657213499999 28.116375334999997),MUSTARD
POINT (75.52169505500001 28.07478886),MUSTARD
POINT (75.46230824 28.125293020000004),MUSTARD
POINT (75.38302406000001 28.084603715000004),MUSTARD
POINT (75.4182138 27.976882455),MUSTARD
POINT (75.48946096 27.996679079999996),MUSTARD
POINT (75.53024164 27.965494130000003),MUSTARD
POINT (75.634236635 28.023702859999997),MUSTARD
POINT (75.61013928999999 28.03522737),MUSTARD
POINT (75.568193305 28.049303085),MUSTARD
POINT (75.01391691499998 27.24864028),Mustard
POINT (74.99715977999999 27.27306868),Mustard
POINT (84.01156486500001 26.585046430000006),Mustard
POINT (77.85137839257455 27.00373673958662),Mustard
POINT (77.85137485956633 27.0037482785224),Mustard
POINT (77.8695032544819 26.993417739375168),Mustard
POINT (77.8766723875676 26.987625114328097),Mustard
POINT (77.86615880993003 27.00024207262327),Mustard
POINT (77.85957012153631 27.00665523200209),Mustard
POINT (77.8528640694636 27.008314387596492),Mustard
POINT (77.83613294075536 26.987505169262153),Mustard
POINT (77.91113809179322 26.99170111904227),Mustard
POINT (77.91088467514234 26.99536731018132),Mustard
POINT (77.89967071898346 26.977641462469517),Mustard
POINT (77.89968032894306 26.977652328077472),Mustard
POINT (77.89803487565783 26.973453630728407),Mustard
POINT (77.89883932252123 26.96418579932746),Mustard
POINT (77.64775389000002 26.851799784999997),Mustard
POINT (77.64799792500001 26.852093689999997),Mustard
POINT (77.8814400896856 26.926874539226965),Mustard
POINT (77.88144293653347 26.92688223625414),Mustard
POINT (77.62888413500004 26.8496051),Mustard
POINT (77.61099175999998 26.858950044999993),Mustard
POINT (77.76603183469135 26.993182948255104),Mustard
POINT (77.77277767317635 26.999923997962657),Mustard
POINT (77.88558660000001 26.9498173),Mustard
POINT (77.77452141480357 26.99322398986905),Mustard
POINT (77.79265390362004 26.975391316218257),Mustard
POINT (77.79264778105906 26.975374570847105),Mustard
POINT (77.87349574999999 26.918276534999997),Mustard
POINT (77.69012848999998 26.921692635000007),Mustard
POINT (77.87368878499998 26.909639319999997),Mustard
POINT (77.88009877500002 26.902890790000008),Mustard
POINT (77.88674802000001 26.902516410000004),Mustard
POINT (77.92233948000002 26.92163137),Mustard
POINT (77.80387896541035 26.99488470963741),Mustard
POINT (77.81411274763425 26.99513479198538),Mustard
POINT (77.80109644016072 27.009476932785578),Mustard
POINT (77.78121895828096 26.99334133042198),Mustard
POINT (77.7784356898018 26.988411257922927),Mustard
POINT (77.77947105000001 28.582963895),Mustard
POINT (77.795560505 28.553000150000003),Mustard
POINT (77.81318753000002 28.480436310000005),Mustard
POINT (77.831236715 28.43450124499999),Mustard
POINT (77.893476845 28.38251688500001),Mustard
POINT (77.92173888999999 28.35948603),Mustard
POINT (77.94370964000002 28.32760044500001),Mustard
POINT (77.97601534999998 28.298707580000002),Mustard
POINT (80.17674306 26.626786849999995),Mustered
POINT (78.19945716999999 28.228427449999998),Mustard
POINT (78.02649064500002 28.27231696),Mustard
POINT (78.06834383500001 28.256835404999997),Mustard
POINT (78.13704341000002 28.238586214999998),Mustard
