geometry,typeofcrop
POINT (75.8757509185 26.127611433000006),Wheat
POINT (75.8903959 26.102578107),Wheat
POINT (75.88559972 26.075192118999997),Wheat
POINT (76.87180228899999 27.457370274000006),Wheat
POINT (75.98858627999996 24.599885709999988),Wheat
POINT (77.087978465 27.361165899999996),Wheat
POINT (72.00753506000001 25.228438715),Wheat
POINT (72.00755842 25.22844247),Wheat
POINT (77.14380477499999 26.866618405000004),Wheat
POINT (75.63546797500001 23.867391630000004),Wheat
POINT (72.00755912500001 25.228433),Wheat
POINT (76.11876566000004 26.072844475),Wheat
POINT (76.12424737500001 26.06842825),Wheat
POINT (75.992650795 27.017683145),Wheat
POINT (72.73737787 24.451547334999997),Wheat
POINT (72.018864385 25.227084620000003),Wheat
POINT (76.54716975500001 24.429271070000006),Wheat
POINT (75.22801778 26.005438199999997),Wheat
POINT (74.31051687499999 29.562688975000004),Wheat
POINT (75.22823754999999 26.005553404999993),Wheat
POINT (74.30563684500002 29.563502340000003),Wheat
POINT (74.33645564500003 29.563495999999994),Wheat
POINT (72.02191176999997 25.189681619999995),Wheat
POINT (76.2465867895 24.498438005999997),Wheat
POINT (76.2746060035 24.4905162925),Wheat
POINT (72.02237045 25.167624679999996),Wheat
POINT (75.533385635 26.058358614999996),Wheat
POINT (74.29303689 29.42381346),Wheat
POINT (74.299444025 29.41887516),Wheat
POINT (75.17112947000001 27.745035530000006),Wheat
POINT (75.15825793000002 27.7197854),Wheat
POINT (75.27751644 25.413392914999996),Wheat
POINT (75.136554135 27.67906609),Wheat
POINT (75.141399785 27.646280914999995),Wheat
POINT (71.41604396500001 24.833106804999996),Wheet
POINT (71.41760275000001 24.833696995000004),Wheat
POINT (75.36464391999999 25.336780435000005),Wheat
POINT (76.1243427095 24.360639223499998),wheat
POINT (76.30839475 27.86066555),Wheat
POINT (71.43969009999999 24.871431310000002),Wheat
POINT (74.55809097999999 25.410007),WHEAT
POINT (75.52513631999997 26.121842200000003),Wheat
POINT (77.21848413999997 27.012954999999998),Wheat
POINT (71.44422335499999 24.868599599999996),Wheat
POINT (77.25034084 27.535330714999997),Wheat
POINT (75.51844197499997 26.127327294999994),Wheat
POINT (77.25081602499999 27.53588276),Wheat
POINT (77.25032115 27.536006065000002),Wheat
POINT (75.92045615100001 24.598553551499997),Wheat
POINT (76.20597138499997 26.442390385000003),Wheat
POINT (76.80811768 27.562723880000004),Wheat
POINT (77.20454524 27.248472765000002),Wheat
POINT (76.180370835 26.445871715000003),Wheat
POINT (77.20525473000001 27.256515449999995),Wheat
POINT (76.7021783333333 28.104995333333324),Wheat
POINT (77.32327318500002 27.405303370000002),Wheat
POINT (77.221554655 27.223612025000005),Wheat
POINT (76.70318466666666 28.09328808333334),Wheat
POINT (77.3433614 27.402955949999996),Wheat
POINT (76.69093149999999 28.09103799999999),Wheat
POINT (77.22349475000001 26.994035069999995),Wheat
POINT (74.59748541000002 25.393668325000004),Wheat
POINT (76.69070000000002 28.09098058333334),Wheat
POINT (77.43715709000001 27.174832085000002),Wheet
POINT (75.75503506500002 26.122715175000003),Wheat
POINT (75.56506950500003 26.178539420000003),Wheat
POINT (74.19315879000004 29.438221629999994),Wheat
POINT (75.74871634999998 26.126249525000002),Wheat
POINT (75.53533900999999 26.185468965000013),Wheat
POINT (75.53064370999999 26.189052125),Wheat
POINT (76.141455515 24.847189975),Wheat
POINT (75.69717138500002 26.08130784),Wheat
POINT (77.34468457499997 27.077310914999998),Wheat
POINT (77.36533697000002 27.475139644999995),Wheat
POINT (74.50602814500002 29.656326885000006),Wheat rabi
POINT (72.91826862 26.5069875),Wheat
POINT (74.47401627 29.723479904999998),wheat
POINT (77.29698160500001 27.477003129999996),Wheat
POINT (76.17326741000001 24.8381333),Wheat
POINT (76.17306787 24.838072145),Wheat
POINT (77.27234575999998 27.481590620000002),Wheat
POINT (77.3446282 27.077294445),Wheat
POINT (74.41220822 29.58812003),Wheat
POINT (76.18379400499998 24.822872905),Wheat
POINT (74.11997608 29.349103813499994),Wheat
POINT (76.19878302499997 24.81791289999999),Wheat
POINT (72.918393925 26.50728229),Wheat
POINT (74.58920246999999 25.348114865000003),WHEAT
POINT (75.30894238 26.397855960000005),Wheat
POINT (75.96365591500002 25.185595855),Wheat
POINT (75.04741503499999 27.596888404999998),Wheat
POINT (76.22856683500004 24.259309249999994),Wheat
POINT (76.46052833914896 28.05240961561919),Wheat
POINT (77.3153783 27.672270000000015),Wheat
POINT (76.28230843499999 25.941510849999997),Wheat
POINT (77.32736836 27.66498826),Wheat
POINT (76.79053039500003 27.598041790000003),Wheat
POINT (76.134131175 25.793658085000004),Wheat
POINT (76.46480203896765 28.05563130103429),Wheat
POINT (72.96568926 25.310679549),Wheat
POINT (76.30799756500001 24.26960417499999),Wheat
POINT (76.25181482 27.922893105000007),Wheat
POINT (76.28195672499997 27.599378580000007),Wheat
POINT (77.24124223999999 26.83631006),Wheat
POINT (77.34052505500003 27.144897140000005),Weat
POINT (76.48125652546709 28.078515429152112),Wheat
POINT (76.12093563499998 25.807503389999994),Wheat
POINT (76.24183699500001 24.320560025),Wheat
POINT (74.53722529500001 25.3761598),WHEAT
POINT (75.31812579000001 27.8277449),Wheat
POINT (73.2085861285 26.6138183625),Wheat
POINT (73.2086261025 26.613794335),Wheat
POINT (75.546870797 27.2254952125),Wheat
POINT (77.13161101000001 27.764490875),Weat
POINT (75.91450010499997 26.230616823499997),Wheat
POINT (76.00205528499997 24.125522205),Wheat
POINT (75.88710484 26.050046929999997),Wheat
POINT (72.47526283500001 25.19833486999999),Wheat
POINT (76.90165647500001 27.651366250000002),Wheat
POINT (72.47575062000001 25.19813302999999),Wheat
POINT (75.341260955 26.882295109999994),Wheat
POINT (75.962886355 26.2559380855),Wheat
POINT (74.16983254 29.706379460000004),Wheat
POINT (73.38614979000002 27.261350274999995),Wheat
POINT (73.91732161 26.964431840000003),Wheat
POINT (75.33981861000001 26.876962485000007),Wheat
POINT (76.57313549 27.187595305000002),Wheat
POINT (75.995103065 24.123711765),Wheat
POINT (75.962275464 26.2551690715),Wheat
POINT (77.12252258 27.725577774999998),Wheat
POINT (73.92385712000001 26.969594615),Wheat
POINT (76.59288193500001 27.187396975000002),Wheat
POINT (75.97653027149997 26.254049821000002),Wheat
POINT (77.35279532499997 27.423201415),Wheat
POINT (73.90766118500001 26.941224495),Wheat
POINT (75.97652821199998 26.254048839499994),Wheat
POINT (77.58455160500002 27.201984335),Wheat
POINT (77.13169074499999 26.808099225000007),Wheat
POINT (76.35210443500002 26.11362004000001),Wheat
POINT (76.35161644000002 26.112640699999996),Wheat
POINT (77.118294345 26.790677165000005),Wheat
POINT (75.983460865 25.999099820000005),Wheat
POINT (76.35687881500002 27.96116642999999),Wheat
POINT (76.36632621999999 27.95485813),Wheat
POINT (75.7729797035 26.136822376999998),Wheat
POINT (74.63522308 25.26800222),WHEAT
POINT (76.576638315 26.911767795000003),Wheat
POINT (75.7424128705 26.107207262000003),Wheat
POINT (76.60930597000001 26.921733485000004),Wheat
POINT (74.61449762500001 25.206634034999997),WHEAT
POINT (75.71767016649997 26.069104184999997),Wheat
POINT (75.69586299 26.0194303285),Wheat
POINT (77.57929399999998 26.997771666666665),Wheat
POINT (74.54783642499999 25.191847465000002),WHEAT
POINT (75.67161571900002 25.984552762499995),Wheat
POINT (77.58210316666671 26.996369083333338),Wheat
POINT (74.49030899 25.230778155000003),WHEAT
POINT (75.64795190600003 25.962847428499998),Wheat
POINT (74.24524814 26.62500282),WHEAT
POINT (74.48064715000001 25.261697525),WHEAT
POINT (75.60157633449998 25.921987625999996),Wheat
POINT (76.98873719100001 26.6545473615),Wheat
POINT (74.50913364 25.282288439999995),WHEAT
POINT (75.59058256099999 25.896021788499997),Wheat
POINT (76.23243958500001 26.66745928000001),Wheat
POINT (77.364693855 26.908417965000005),Wheat
POINT (77.36154755 26.906488154999995),Wheat
POINT (75.56941195149999 25.8850856415),Wheat
POINT (76.26104112000003 26.635811365000002),Wheat
POINT (75.53604730799998 25.860652427500003),Wheat
POINT (76.76512133000001 28.050500925000005),wheat
POINT (76.68539250500001 26.934665370000005),Wheat
POINT (76.20457170000002 25.050993300000005),Wheat
POINT (75.419429341 25.793624753),Wheat
POINT (75.49850594149999 25.8378032105),Wheat
POINT (76.9971159335 26.672939048),Wheat
POINT (77.12343772000003 27.119182450000004),Wheat
POINT (77.15643584000004 27.118254625),Wheat
POINT (76.21866595499998 26.523319588),Wheat
POINT (77.04297299000001 27.079951975),Wheat
POINT (77.04244343 27.081780950000002),Wheat
POINT (74.08613582000001 26.577953885000007),WHEAT
POINT (75.81562974349998 26.1604723385),Wheat
POINT (75.844916184 26.137023348000007),Wheat
POINT (75.87058133199999 26.120571966500002),Wheat
POINT (75.870496768 26.120634305499998),Wheat
POINT (75.92311391249999 26.101454943),Wheat
POINT (75.94935660200001 26.0990193175),Wheat
POINT (75.966585692 26.096266425),Wheat
POINT (74.01445952000002 26.44812047),Wheat
POINT (74.01163050499999 26.433351165000005),Wheat
POINT (75.96658641500002 26.096301304),Wheat
POINT (77.06626845000002 27.082565125000002),Wheat
POINT (73.900995285 26.945923529999998),Wheat
POINT (75.58675769500003 26.279178175000006),Wheat
POINT (75.944838647 26.074711682500002),Wheat
POINT (76.95987370000003 27.503822800000005),Wheat
POINT (75.9448257045 26.074658568),Wheat
POINT (75.91203072350002 26.032592161999997),Wheat
POINT (75.885223394 26.0468747105),Wheat
POINT (73.99922011999999 26.456983479999998),Wheat
POINT (77.00111452500002 26.87253277),Wheat
POINT (72.80890213 25.374888615000003),Wheat
POINT (73.8842195 26.921173365000005),Wheat
POINT (77.08957102999996 27.041536364999995),Wheat
POINT (72.80891034 25.374868380000002),Wheat
POINT (74.34071479500001 29.338142670000003),Wheat
POINT (74.290298095 29.369904150000004),Wheat
POINT (75.72016755499996 26.248470260000005),Wheat
POINT (75.72142740999999 26.263104629999997),Wheat
POINT (75.72839403999998 26.261123065),Wheat
POINT (74.06096594499999 26.762182875),Wheat
POINT (77.34780040999999 27.154491815),Wheat
POINT (74.05344129 26.748557920000003),Wheat
POINT (74.03534393 26.746720630000006),Wheat
POINT (72.77448025000001 25.365589985000003),Wheat
POINT (75.70991532999999 26.314187599999997),Wheat
POINT (72.3462446 25.317660714999995),Wheat
POINT (75.30817657499998 25.34151413),Wheat
POINT (75.31083322999999 25.28829158),Wheat
POINT (74.29672701499999 26.750492129999998),Wheat
POINT (74.436540039 26.196528543),Wheat
POINT (74.39266969499998 26.78261453),Wheat
POINT (74.41570179499999 29.422269585),Wheat
POINT (75.00908369499999 27.246499554999996),Wheat
POINT (77.29296038999998 27.641325559999995),Wheat
POINT (75.01817127500003 27.239534029999998),Wheat
POINT (74.461337525 26.812688715),Wheat
POINT (76.868426945 27.658749585000002),Wheat
POINT (74.991035245 27.200944930000002),Wheat
POINT (74.494495975 26.81318372),Wheat
POINT (75.00092880000003 27.190097210000015),Wheat
POINT (76.52624698999999 27.019400505000004),Wheat
POINT (75.015917135 27.191163089999996),Wheat
POINT (74.99380122500001 27.187026909999997),Wheat
POINT (71.83256563499998 24.885651),Wheat
POINT (74.75450436 27.248123345000003),Wheat
POINT (75.13529876999999 26.990590025),Wheat
POINT (74.0042499305 26.08834520649999),Wheat
POINT (73.86826336499999 26.942100144999994),Wheat
POINT (74.016276065 26.055630852500002),Wheat
POINT (75.20859814 27.03962028),Wheat
POINT (75.970439645 26.370135225000002),Wheat
POINT (73.85797763000001 26.924227905000002),Wheat
POINT (76.78843808500001 27.006817194999996),Wheat
POINT (75.99702926500004 26.361991804999995),Wheat
POINT (74.09426685299998 26.087918826000003),Wheat
POINT (76.78833327 27.006801875),Wheat
POINT (75.94849644000001 26.666549990000014),Wheat
POINT (75.30082868 27.136038214999996),Wheat
POINT (75.12428858333335 27.300327499999998),Wheat
POINT (75.283092135 27.088616049999995),Wheat
POINT (74.117584654 26.1230595295),Wheat
POINT (75.95307875499996 26.662108755000002),Wheat
POINT (74.86029922999998 25.67025463999999),Wheat
POINT (76.01671046500002 26.373348920000005),Wheat
POINT (75.93915543499998 26.671322925),Wheat
POINT (74.07667053100002 26.107622377499997),Wheat
POINT (76.02150341499997 26.387710364999986),Wheat
POINT (74.79427227000001 25.74899548),Wheat
POINT (75.24785021500001 27.105479960000007),Wheat
POINT (75.946149325 26.697846225),Wheat
POINT (75.949562755 26.693765849999995),Wheat
POINT (75.3891121865 25.7718551285),Wheat
POINT (75.939792725 26.68930256499999),Wheat
POINT (74.79051403499997 25.886203815),Wheat
POINT (75.92686984000002 26.685997179999998),Wheat
POINT (74.84623364499997 25.809954249999993),Wheat
POINT (73.84294081499998 26.921338560000002),Wheat
POINT (75.89919370999999 26.699020299999994),Wheat
POINT (74.89174587500001 25.711198129999996),Wheat
POINT (76.02042152500002 27.378695689999994),Wheat
POINT (75.695415576 25.936580190500003),Wheat
POINT (76.020455355 27.378699270000006),Wheat
POINT (73.82823733999999 26.943385929999994),Wheat
POINT (74.859040825 27.37058194499999),Wheat
POINT (74.82674029000002 27.336469659999995),Wheat
POINT (74.93289066 27.145216295),Wheat
POINT (74.991308105 27.200820959999994),Wheat
POINT (73.915710472 26.162065656499998),Wheat
POINT (73.9313468315 26.191796507),Wheat
POINT (75.91480546 26.329678660000003),Wheat
POINT (75.90746368499998 26.31241576),Wheat
POINT (73.9502101175 26.246350084),Wheat
POINT (75.87376791999998 26.269136839999998),Wheat
POINT (76.0954868265 27.282752307000003),Wheat
POINT (73.93757249000001 26.324274612499995),Wheat
POINT (75.86180694999999 26.25737239),Wheat
POINT (73.93308110799998 26.37898102699999),Wheat
POINT (72.365081965 25.318501865),Wheat
POINT (74.66849845499999 26.130627824999998),Wheat
POINT (73.9647329035 26.377040908999998),Wheat
POINT (76.31716345499997 27.037573115000004),Wheat
POINT (76.97504090000001 27.48762779999999),Wheat
POINT (78.074325405 26.700928034999986),Wheat
POINT (73.8532902115 26.202684183000002),Wheat
POINT (78.06309700500002 26.708284914999997),Wheat
POINT (78.06311363500001 26.708202695000004),Wheat
POINT (75.44602718499999 25.809409984999995),Wheat
POINT (78.03406897999997 26.71718191499999),Wheat
POINT (78.00607594 26.725350054999996),Wheat
POINT (78.00707000000003 26.73659023999999),Wheat
POINT (74.23330163500002 26.922650059999988),Wheat
POINT (77.99241506500002 26.730386614999993),Wheat
POINT (76.55231579000004 26.629360289999994),Wheat
POINT (77.97922015999998 26.739009690000007),Wheat
POINT (77.96867663500004 26.740932059999988),Wheat
POINT (77.95430928499998 26.738968215000007),Wheat
POINT (77.94671373 26.740138469999998),Wheat
POINT (74.659827965 26.827779229999997),Wheat
POINT (77.58093056 27.258308020000005),wheat
POINT (74.627908625 26.7685375),Wheat
POINT (75.37842147500001 25.800514864999997),Wheat
POINT (75.38142755500002 25.808032545000003),Wheat
POINT (74.66548409500001 26.737988465),Wheat
POINT (75.37926842999997 25.812386925000006),Wheat
POINT (76.523536435 27.73479328000001),Wheat
POINT (77.58798898999999 27.275572495000006),wheat
POINT (74.65562930499999 26.693596884999998),Wheat
POINT (76.536688665 27.736987154999998),Wheat
POINT (74.67954483999999 26.691580515),Wheat
POINT (74.44892904000001 27.548892060000004),Wheat
POINT (76.56248490500002 27.73829427),Wheat
POINT (76.574414495 27.759231969999995),Wheat
POINT (75.068644955 27.637178625),Wheat
POINT (76.57909180499999 27.767143964999992),Wheat
POINT (75.02883688 27.639950515000002),Wheat
POINT (73.777428138 26.486486174000003),Wheat
POINT (74.38852652 27.453625910000007),Wheat
POINT (76.5518814 27.868999284999994),Wheat
POINT (74.877077125 27.602864535),Wheat
POINT (74.74132505000001 27.6884637),Wheat
POINT (76.55535094500001 27.894625350000002),Wheat
POINT (76.60809079949999 27.393069314499996),Wheat
POINT (73.50211572500002 23.648511779999996),Wheat
POINT (76.6056215795 27.393737235500005),Wheat
POINT (76.51088259 27.942606190000003),Wheat
POINT (74.31970309 26.741150420000004),Wheat
POINT (76.503253135 27.954524820000007),Wheat
POINT (76.50140867 27.966955155000004),Wheat
POINT (76.51008299 27.960723280000003),Wheat
POINT (73.6498234085 25.920171492499996),Wheat
POINT (76.49657472999999 27.792093420000004),Wheat
POINT (76.49582723500001 27.7998486),Wheat
POINT (74.801078855 26.94089114),Wheat
POINT (73.750681845 25.868856389),Wheat
POINT (76.49340075999999 27.836255510000008),Wheat
POINT (75.82936785950001 26.1881186095),Wheat
POINT (73.79297260499997 25.9009847535),Wheat
POINT (76.592411215 27.877353255000003),Wheat
POINT (75.27594128000003 25.624380389999992),Wheat
POINT (76.50352463000002 27.847590119999996),Wheat
POINT (75.84641792400001 26.218234692499998),Wheat
POINT (76.507110005 27.854605494999998),Wheat
POINT (75.8366669275 26.239819563500003),Wheat
POINT (77.79753987999997 26.675211224999998),Wheat
POINT (75.7955906475 26.248306535),Wheat
POINT (77.04311559499999 26.519614865000005),Wheat
POINT (75.16547386 25.550010089999997),Wheat
POINT (75.766796499 26.2625512375),Wheat
POINT (76.61222603499999 24.415475739999998),Wheat
POINT (77.35842450999999 27.321909984999998),Wheat
POINT (77.71925897500003 26.660474060000006),Wheat
POINT (75.72769165499999 26.262023300499997),Wheat
POINT (75.09921338000001 25.516315740000003),Wheat
POINT (77.68672266000002 26.662218894999995),Wheat
POINT (77.36255088000001 27.34712619500001),Wheat
POINT (75.72167633899997 26.280472582999998),Wheat
POINT (76.57051101500001 27.497503359999996),Wheat
